UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
3000,1984,Male,"over $150,000",Married (no kids),Master's Degree,Republican,1,No Response,Yes,No,Yes,No,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Circumstances,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,No,No,No,No,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No Response,No,99
3001,1978,Male,"$25,001 - $50,000",Married (w/kids),Current Undergraduate,Republican,0,No,No,Yes,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,No,Giving,Yes,No,Pragmatist,Yes,Yes,No Response,No Response,Yes,Happy,Yes,No,No,Yes,P.M.,Yes,Start,No,Yes,Me,Yes,Yes,Yes,No,No,TMI,Yes,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Cautious,No,No Response,No Response,No Response,No Response,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No,95
3002,1985,Male,"$50,000 - $74,999",Domestic Partners (no kids),No Response,Democrat,0,No Response,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,No Response,No Response,No Response,No Response,No,No,Yes,Yes,Giving,Yes,Yes,Idealist,Yes,No,Hot headed,Odd hours,No,Happy,No Response,Yes,Yes,Yes,A.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No Response,Mysterious,No,No,Tunes,People,No,Yes,No,No,Yes,Supportive,Yes,No Response,Yes,Cautious,No,Umm...,No,Space,No,No Response,No Response,No Response,No Response,Yes,Grrr people,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No,No Response,Yes,Yes,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,No,No,No,82
3003,1967,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,1,No,Yes,No,Yes,No,Yes,Public,No,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No,TMI,No,Yes,Tunes,People,Yes,No,Yes,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No Response,In-person,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,26
3005,1963,Male,"$100,001 - $150,000",Married (w/kids),No Response,Democrat,0,Yes,Yes,No,Yes,No,Yes,Public,No,No,No,No,Yes,No,Yes,Art,Try first,Yes,Yes,Yes,Yes,Receiving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,End,No,No,Circumstances,No,No Response,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,No,Demanding,Yes,Mac,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No Response,No,Yes,Yes,No,Yes,Yes,No,Own,Pessimist,No Response,No,No,No,No,Nope,Yes,No,No,Yes,No,Yes,Only-child,Yes,No,No,98
3006,1989,Female,"over $150,000",Single (no kids),Current Undergraduate,Libertarian,1,No Response,Yes,No,No,No,No,Public,No,Yes,Yes,No,Yes,No,Yes,Science,Study first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Odd hours,No,Happy,No,No,No,No,P.M.,Yes,End,Yes,No,Me,No,No,No,Yes,Yes,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,Yes,Demanding,No,Mac,No,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No Response,No,99
3007,1947,Male,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Democrat,1,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Cool headed,Odd hours,Yes,Happy,No,Yes,Yes,Yes,P.M.,No,No Response,No,No,Circumstances,Yes,No,No,Yes,Yes,TMI,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Cautious,Yes,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,Yes,Yes,Yes,No,No,No Response,37
3009,1950,Female,No Response,Married (no kids),Doctoral Degree,Independent,0,No,No,No,No,Yes,No,Public,No,Yes,No,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No,Idealist,Yes,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,No,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Own,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No Response,Yes,Yes,Yes,No,Yes,91
3010,1958,Female,"$25,001 - $50,000",Married (w/kids),Current Undergraduate,Other,0,No Response,No Response,No Response,No Response,Yes,No,Private,No,Yes,No,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,Yes,Right,No,Yes,No,No,P.M.,Yes,End,No Response,Yes,Circumstances,No Response,No Response,Yes,No Response,Yes,TMI,Yes,Yes,Tunes,People,No,Yes,Yes,No Response,No Response,Demanding,No,PC,No Response,Cautious,No Response,Umm...,No,Socialize,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Own,Pessimist,No Response,Yes,No Response,No Response,No Response,Check!,Yes,No Response,No Response,No Response,Yes,No Response,No Response,No Response,No Response,No Response,50
3012,1997,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Republican,1,No Response,No,No,No,No Response,No Response,Private,No Response,No Response,No Response,Yes,No,Yes,Yes,Science,No Response,No Response,No Response,No,No Response,No Response,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,No Response,No Response,P.M.,No Response,Start,Yes,No Response,No Response,Yes,No,Yes,No,Yes,TMI,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No,Yes,No Response,Yes,No Response,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,78
3014,1952,Female,"$100,001 - $150,000",Married (w/kids),No Response,Republican,1,No Response,No Response,No,Yes,No,Yes,Private,No,Yes,No,Yes,No,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,Yes,No,Pragmatist,No,Yes,No Response,No Response,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,89
3015,1970,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,1,No Response,No Response,No Response,No Response,No,No,Public,No,Yes,No,No,No,No Response,Yes,No Response,Try first,No Response,Yes,No Response,Yes,Giving,Yes,No,No Response,No Response,No,No Response,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,No Response,Yes,No,Me,Yes,No,Yes,No,No,No Response,No Response,No Response,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,Yes,No,No,Yay people!,Yes,No Response,Yes,No Response,No Response,No,Yes,Yes,No Response,No,Yes,No Response,Own,Optimist,Mom,No Response,No,No Response,Yes,No Response,No Response,No Response,No,Yes,Yes,Yes,Yes,No Response,Yes,Yes,75
3017,1985,Male,"$25,001 - $50,000",Married (no kids),High School Diploma,No Response,1,No Response,No Response,No,Yes,No,No,Public,No,Yes,No,No,No,No,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,No Response,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,Yes,A.M.,No,Start,Yes,No,Circumstances,No,No,No,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,No,Supportive,Yes,PC,Yes,Risk-friendly,No,No Response,No,No Response,No,No Response,No Response,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Rent,Pessimist,Mom,No,No,No,Yes,Check!,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,94
3018,1996,Male,"under $25,000",Single (no kids),Current K-12,Democrat,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Mysterious,No,Yes,No Response,No Response,No,Yes,Yes,No,Yes,No Response,No,Mac,No,Risk-friendly,No,Umm...,No,Socialize,Yes,In-person,No,No,No,No,Grrr people,No,No,Yes,No,No Response,Yes,Yes,No Response,No,No,No,No,Own,Pessimist,Mom,No,No,No,Yes,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes,51
3019,1982,Female,"over $150,000",Married (no kids),Bachelor's Degree,Democrat,0,No Response,No,No,Yes,No Response,Yes,Public,No Response,Yes,No,Yes,Yes,No Response,Yes,No Response,No Response,Yes,Yes,Yes,No Response,No Response,Yes,Yes,No Response,No,No Response,No Response,Standard hours,No Response,Happy,Yes,Yes,Yes,No Response,P.M.,Yes,No Response,No Response,No Response,No Response,No Response,Yes,Yes,Yes,No Response,No Response,No Response,No Response,Tunes,Technology,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No,Cautious,No Response,No Response,No,No Response,No Response,No Response,No,No,No Response,Yes,Grrr people,Yes,Yes,No,No Response,Yes,No,No,No,No Response,No,No,No,Own,No Response,Mom,No,Yes,Yes,No Response,No Response,No Response,No,No,Yes,No Response,No,Yes,No Response,No Response,No Response,56
3020,1979,Male,No Response,Married (w/kids),Doctoral Degree,Republican,1,No,No,No,No Response,Yes,Yes,Public,No,Yes,No,Yes,No,No Response,Yes,Science,No Response,No,Yes,Yes,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No Response,Right,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,Yes,No,No,Mysterious,No,Yes,Talk,People,No,No,Yes,Yes,Yes,Demanding,No,PC,No Response,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,96
3021,1999,Male,No Response,Single (no kids),Current K-12,Republican,1,Yes,No,No,No,Yes,No,Private,Yes,No,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,No,Yes,Idealist,No,No,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,No,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No Response,Optimist,Dad,No,No,No,No,Nope,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,100
3022,1947,Male,"over $150,000",Married (w/kids),No Response,Republican,1,No,No,No,No,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Study first,Yes,Yes,No,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,No,Circumstances,No,Yes,No,No,Yes,Mysterious,Yes,No,Talk,Technology,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,101
3023,1950,Male,"$75,000 - $100,000",Married (no kids),No Response,Independent,1,No Response,No,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Receiving,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Check!,Yes,No,No,Yes,Yes,Yes,No Response,No Response,No Response,No Response,28
3024,1970,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,1,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,No,Start,Yes,Yes,Me,Yes,Yes,No,No,No,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,101
3025,1960,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,Republican,1,No Response,No Response,No Response,No Response,Yes,No,Public,No Response,No,No,No,No,No,Yes,Art,Study first,No Response,No Response,No Response,No Response,Giving,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No,A.M.,Yes,End,No,Yes,Me,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No Response,Yes,Supportive,No,PC,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,Grrr people,Yes,No Response,No Response,Yes,No,Yes,No,No,No Response,Yes,Yes,No,Own,No Response,No Response,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,40
3028,1981,Female,No Response,Married (w/kids),Doctoral Degree,No Response,1,No,Yes,No,No,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,No,Yes,Yes,No,P.M.,Yes,End,Yes,Yes,Me,No,No,Yes,Yes,No,TMI,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Own,Optimist,Mom,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
3029,1997,Female,"over $150,000",Single (no kids),Current K-12,Democrat,0,No,Yes,No,No,No,Yes,Public,No,No,Yes,No Response,No,Yes,Yes,Science,No Response,No,No,No,No,Receiving,No Response,Yes,No Response,No,Yes,Cool headed,No Response,Yes,Right,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Yes,No Response,No Response,No Response,No,No Response,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No Response,No,No,No Response,Pessimist,Mom,No,No,Yes,No Response,No Response,No Response,No,No,No Response,No Response,No,Yes,No,No,No Response,46
3030,1983,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Independent,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Pragmatist,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Start,Yes,Yes,Me,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Grrr people,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,Yes,Yes,No,No,Rent,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No Response,Yes,No,No,No Response,20
3033,1996,Female,"$50,000 - $74,999",Married (w/kids),No Response,Republican,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,Yes,Yes,No Response,No Response,No,Yes,No,Yes,Receiving,No,Yes,No Response,No,Yes,Cool headed,Standard hours,No,Happy,No,No,No,Yes,P.M.,No Response,Start,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,No Response,No Response,Tunes,Technology,Yes,Yes,No,No,Yes,Demanding,Yes,PC,Yes,No Response,No Response,No Response,No,No Response,No Response,In-person,No,No,Yes,No Response,No Response,No Response,No,Yes,No Response,Yes,Yes,Yes,Yes,No Response,No Response,No Response,No Response,Own,Optimist,No Response,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No Response,No Response,Yes,No,Yes,No Response,60
3034,1953,Male,"$50,000 - $74,999",Single (no kids),No Response,Independent,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,No Response,Cool headed,No Response,Yes,No Response,No,No Response,No Response,No Response,P.M.,No Response,No Response,No Response,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Demanding,No,Mac,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,Yes,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No,Yes,No,No,No Response,20
